epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,1335.84,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.00045915,0.00045915,0.00045915
138,1344.44,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000456401,0.000456401,0.000456401
139,1352.86,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000453652,0.000453652,0.000453652
140,1361.72,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000450903,0.000450903,0.000450903
141,1370.01,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000448154,0.000448154,0.000448154
142,1378.41,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000445405,0.000445405,0.000445405
143,1387.07,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000442656,0.000442656,0.000442656
144,1395.74,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000439907,0.000439907,0.000439907
145,1403.95,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000437158,0.000437158,0.000437158
146,1413.64,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000434409,0.000434409,0.000434409
147,1424.83,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000431661,0.000431661,0.000431661
148,1434.68,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000428912,0.000428912,0.000428912
149,1444.67,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000426163,0.000426163,0.000426163
150,1453.03,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000423414,0.000423414,0.000423414
151,1461.78,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000420665,0.000420665,0.000420665
152,1470.03,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000417916,0.000417916,0.000417916
153,1479.36,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000415167,0.000415167,0.000415167
154,1487.89,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000412418,0.000412418,0.000412418
155,1496.45,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000409669,0.000409669,0.000409669
156,1504.86,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.00040692,0.00040692,0.00040692
157,1513.47,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000404172,0.000404172,0.000404172
158,1521.65,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000401423,0.000401423,0.000401423
159,1530.47,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000398674,0.000398674,0.000398674
160,1539.27,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000395925,0.000395925,0.000395925
161,1547.6,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000393176,0.000393176,0.000393176
162,1555.95,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000390427,0.000390427,0.000390427
163,1563.96,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000387678,0.000387678,0.000387678
164,1572.04,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.000384929,0.000384929,0.000384929
165,1580.05,1.1928,58.1141,0.00755,0.50733,0.125,0.15098,0.10924,1.3194,46.46,0.00884,0.00038218,0.00038218,0.00038218
