epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,904.198,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000668612,0.000668612,0.000668612
49,927.736,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000680021,0.000680021,0.000680021
50,947.756,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000691321,0.000691321,0.000691321
51,966.14,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000695555,0.000695555,0.000695555
52,984.941,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000692806,0.000692806,0.000692806
53,1003.9,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000690057,0.000690057,0.000690057
54,1021.88,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000687308,0.000687308,0.000687308
55,1040.97,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000684559,0.000684559,0.000684559
56,1059.41,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.00068181,0.00068181,0.00068181
57,1078.26,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000679062,0.000679062,0.000679062
58,1097.09,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000676313,0.000676313,0.000676313
59,1115.97,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000673564,0.000673564,0.000673564
60,1135.14,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000670815,0.000670815,0.000670815
61,1153.48,1.21492,22.294,0.01148,0.61836,0.375,0.53142,0.25939,1.69759,22.0371,0.01855,0.000668066,0.000668066,0.000668066
62,1172.34,1.21492,22.294,0.01148,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000665317,0.000665317,0.000665317
63,1191.62,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000662568,0.000662568,0.000662568
64,1210.34,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000659819,0.000659819,0.000659819
65,1229.44,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.00065707,0.00065707,0.00065707
66,1248.78,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000654321,0.000654321,0.000654321
67,1267.21,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000651573,0.000651573,0.000651573
68,1285.68,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000648824,0.000648824,0.000648824
69,1304.3,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000646075,0.000646075,0.000646075
70,1322.77,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000643326,0.000643326,0.000643326
71,1341.95,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000640577,0.000640577,0.000640577
72,1360.54,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000637828,0.000637828,0.000637828
73,1379.02,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000635079,0.000635079,0.000635079
74,1397.7,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.00063233,0.00063233,0.00063233
75,1416.7,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000629581,0.000629581,0.000629581
76,1436.15,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000626832,0.000626832,0.000626832
77,1455.25,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000624084,0.000624084,0.000624084
78,1473.26,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000621335,0.000621335,0.000621335
79,1491.78,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000618586,0.000618586,0.000618586
80,1510.81,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000615837,0.000615837,0.000615837
81,1529.3,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000613088,0.000613088,0.000613088
82,1548.99,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000610339,0.000610339,0.000610339
83,1567.96,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.00060759,0.00060759,0.00060759
84,1586.38,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000604841,0.000604841,0.000604841
85,1605.28,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000602092,0.000602092,0.000602092
86,1623.94,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000599343,0.000599343,0.000599343
87,1643.28,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000596595,0.000596595,0.000596595
88,1662.61,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000593846,0.000593846,0.000593846
89,1681.69,1.38042,20.8323,0.01214,0.70106,0.25,0.4366,0.21978,1.34807,23.5405,0.01244,0.000591097,0.000591097,0.000591097
